"skill_code","skill_title","bank","row_type","question_id","current_question","current_options","current_correct_answer","current_explanation","suggested_replacement_question","suggested_replacement_options","suggested_correct_answer","notes"
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-008","In the fruit survey, apples has 2 responses and bananas has 6. How many responses altogether?","A. 4 | B. 9 | C. 8","8","Add the two category counts: 2 + 6 = 8. Hint: Altogether means combine both counts.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-009","In the travel survey, which question would collect data about way to travel to school?","A. What is your way to travel to school? | B. How old is the school building? | C. Can you draw any picture?","What is your way to travel to school?","The question asks every person for one category about way to travel to school. Hint: Choose a question whose answers can be sorted into named groups.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-010","In the travel survey, a class records walk, car and bus. What kind of data are these?","A. length measurements | B. categories | C. times on a clock","categories","The answers belong to named groups, so they are categories. Hint: Ask whether the answers are names or measurements.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-011","In the travel survey, why should each student's answer be counted once?","A. so every total is the same | B. so the survey has no labels | C. so the totals are accurate","so the totals are accurate","Counting each response once keeps the category totals correct. Hint: Imagine what happens if one answer is marked twice.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-012","In the travel survey, which table correctly records 3 walk, 7 car and 4 bus?","A. walk 3, car 7, bus 4 | B. walk 4, car 7, bus 4 | C. walk 3, car 7, bus 5","walk 3, car 7, bus 4","Each category is matched to its correct count. Hint: Read across one row at a time.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-013","In the travel survey, which category has the most responses?","A. walk | B. car | C. bus","car","The car category has the largest count. Hint: Compare the heights or the count numbers.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-014","In the travel survey, which categories are clear and do not overlap for a pet survey?","A. small, cute, dog | B. pet, animal, cat | C. cat, dog, fish","cat, dog, fish","Cat, dog and fish are distinct groups, so each pet has one clear place. Hint: Avoid categories where one answer could fit more than one group.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-015","In the travel survey, which method could collect data about birds visiting the playground?","A. observe and tally each bird | B. guess without looking | C. measure one desk","observe and tally each bird","Observation and tally marks record each bird that visits. Hint: Choose a method that directly watches the thing being counted.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-016","In the travel survey, walk has 3 responses and car has 7. How many responses altogether?","A. 4 | B. 10 | C. 11","10","Add the two category counts: 3 + 7 = 10. Hint: Altogether means combine both counts.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-017","In the playground survey, which question would collect data about favourite playground game?","A. How old is the school building? | B. Can you draw any picture? | C. What is your favourite playground game?","What is your favourite playground game?","The question asks every person for one category about favourite playground game. Hint: Choose a question whose answers can be sorted into named groups.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-018","In the playground survey, a class records chase, swings and ball. What kind of data are these?","A. categories | B. length measurements | C. times on a clock","categories","The answers belong to named groups, so they are categories. Hint: Ask whether the answers are names or measurements.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-019","In the playground survey, why should each student's answer be counted once?","A. so every total is the same | B. so the totals are accurate | C. so the survey has no labels","so the totals are accurate","Counting each response once keeps the category totals correct. Hint: Imagine what happens if one answer is marked twice.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-020","In the playground survey, which table correctly records 4 chase, 8 swings and 3 ball?","A. chase 5, swings 8, ball 3 | B. chase 4, swings 8, ball 4 | C. chase 4, swings 8, ball 3","chase 4, swings 8, ball 3","Each category is matched to its correct count. Hint: Read across one row at a time.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-021","In the playground survey, which category has the most responses?","A. swings | B. chase | C. ball","swings","The swings category has the largest count. Hint: Compare the heights or the count numbers.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-022","In the playground survey, which categories are clear and do not overlap for a pet survey?","A. small, cute, dog | B. cat, dog, fish | C. pet, animal, cat","cat, dog, fish","Cat, dog and fish are distinct groups, so each pet has one clear place. Hint: Avoid categories where one answer could fit more than one group.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-023","In the playground survey, which method could collect data about birds visiting the playground?","A. guess without looking | B. measure one desk | C. observe and tally each bird","observe and tally each bird","Observation and tally marks record each bird that visits. Hint: Choose a method that directly watches the thing being counted.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","existing","AC9M2ST01-P-024","In the playground survey, chase has 4 responses and swings has 8. How many responses altogether?","A. 12 | B. 4 | C. 13","12","Add the two category counts: 4 + 8 = 12. Hint: Altogether means combine both counts.","","","",""
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-025","","","","","","","","Add practice question 25 of 48 for AC9M2ST01."
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-026","","","","","","","","Add practice question 26 of 48 for AC9M2ST01."
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-027","","","","","","","","Add practice question 27 of 48 for AC9M2ST01."
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-028","","","","","","","","Add practice question 28 of 48 for AC9M2ST01."
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-029","","","","","","","","Add practice question 29 of 48 for AC9M2ST01."
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-030","","","","","","","","Add practice question 30 of 48 for AC9M2ST01."
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-031","","","","","","","","Add practice question 31 of 48 for AC9M2ST01."
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-032","","","","","","","","Add practice question 32 of 48 for AC9M2ST01."
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-033","","","","","","","","Add practice question 33 of 48 for AC9M2ST01."
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-034","","","","","","","","Add practice question 34 of 48 for AC9M2ST01."
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-035","","","","","","","","Add practice question 35 of 48 for AC9M2ST01."
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-036","","","","","","","","Add practice question 36 of 48 for AC9M2ST01."
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-037","","","","","","","","Add practice question 37 of 48 for AC9M2ST01."
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-038","","","","","","","","Add practice question 38 of 48 for AC9M2ST01."
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-039","","","","","","","","Add practice question 39 of 48 for AC9M2ST01."
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-040","","","","","","","","Add practice question 40 of 48 for AC9M2ST01."
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-041","","","","","","","","Add practice question 41 of 48 for AC9M2ST01."
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-042","","","","","","","","Add practice question 42 of 48 for AC9M2ST01."
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-043","","","","","","","","Add practice question 43 of 48 for AC9M2ST01."
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-044","","","","","","","","Add practice question 44 of 48 for AC9M2ST01."
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-045","","","","","","","","Add practice question 45 of 48 for AC9M2ST01."
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-046","","","","","","","","Add practice question 46 of 48 for AC9M2ST01."
"AC9M2ST01","Collecting and Organising Data","practice","placeholder","AC9M2ST01-P-047","","","","","","","","Add practice question 47 of 48 for AC9M2ST01."
